,gz_totalPrice,gz_unitPrice,gz_title,gz_area,gz_beds,gz_rooms,gz_toward,gz_renovation,gz_positionInfo
2950,105.0,22547,liwan,46.57,1,1,东,其他,9
2951,182.0,24595,liwan,74,2,1,东,0,9
2952,1550.0,62387,liwan,248.45,5,2,南,其他,49
2953,514.5,42138,liwan,122.1,4,2,东,1,9
2954,310.0,31131,liwan,99.58,3,2,东,0,9
2955,260.0,31008,liwan,83.85,2,2,东,其他,28
2956,340.0,37724,liwan,90.13,3,2,东,0,18
2957,825.0,48187,liwan,171.21,4,2,南,其他,26
2958,157.0,36512,liwan,43,2,2,东,其他,3
2959,480.0,35482,liwan,135.28,3,2,东,0,20
2960,895.0,57387,liwan,155.96,3,2,西,毛坯,46
2961,350.0,42450,liwan,82.45,5,2,西,1,22
2962,350.0,31062,liwan,112.68,4,1,东,其他,7
2963,960.0,57143,liwan,168,4,2,东,其他,42
2964,350.0,36304,liwan,96.41,4,2,东,其他,9
2965,599.0,45964,liwan,130.32,3,2,西,0,31
2966,293.0,39584,liwan,74.02,2,2,西,1,18
2967,380.0,36333,liwan,104.59,3,2,东,0,9
2968,190.0,25694,liwan,73.95,3,1,东,其他,8
2969,255.0,39231,liwan,65,3,1,南,0,8
2970,350.0,32312,liwan,108.32,3,2,东,其他,9
2971,355.0,37185,liwan,95.47,3,1,东,0,9
2972,130.0,33970,liwan,38.27,1,1,东,其他,9
2973,115.0,31603,liwan,36.39,1,1,西,0,7
2974,135.0,29855,liwan,45.22,1,1,南,0,9
2975,265.0,26901,liwan,98.51,4,2,东,0,3
2976,300.0,29703,liwan,101,4,2,南,0,25
2977,460.0,46000,liwan,100,2,2,南,0,5
2978,630.0,54836,liwan,114.89,3,2,东,其他,27
2979,193.0,34130,haizhu,56.55,3,2,东,1,7
2980,299.0,33615,haizhu,88.95,2,2,南,0,10
2981,188.0,46317,haizhu,40.59,1,1,东,1,18
2982,270.0,35378,haizhu,76.32,2,2,南,1,7
2983,349.0,43625,haizhu,80,3,2,南,0,12
2984,260.0,34211,haizhu,76,2,1,东,1,17
2985,223.0,36202,haizhu,61.6,2,1,北,1,22
2986,160.0,25087,haizhu,63.78,2,1,南,1,7
2987,158.0,28885,haizhu,54.7,2,1,西,0,9
2988,290.0,47086,haizhu,61.59,2,1,南,0,14
2989,410.0,44455,haizhu,92.23,2,2,西,1,32
2990,195.0,32956,haizhu,59.17,2,1,西,0,15
2991,310.0,34832,haizhu,89,4,2,东,0,9
2992,660.0,51998,haizhu,126.93,3,2,东,0,21
2993,592.0,56924,haizhu,104,3,2,北,1,31
2994,245.0,32002,haizhu,76.56,3,1,东,0,9
2995,105.0,37554,haizhu,27.96,1,0,北,1,23
2996,175.0,25026,haizhu,69.93,2,1,东,0,9
2997,270.0,32919,haizhu,82.02,3,2,北,0,15
2998,190.0,32280,haizhu,58.86,2,2,东,0,15
2999,215.0,30768,haizhu,69.88,2,1,北,1,9
3000,175.0,24118,haizhu,72.56,3,1,南,0,9
3001,262.0,39542,haizhu,66.26,2,1,南,0,32
3002,95.0,21946,haizhu,43.29,1,1,东,0,2
3003,300.0,41609,haizhu,72.1,2,2,南,1,32
3004,197.0,56286,haizhu,35,1,1,西,1,28
3005,530.0,57609,haizhu,92,3,2,西,1,32
3006,293.0,50966,haizhu,57.49,1,1,东,1,33
3007,245.0,36142,haizhu,67.79,3,1,南,1,9
3008,208.0,38915,haizhu,53.45,2,1,东,1,10
3009,42.0,11103,panyu,37.83,1,1,北,1,9
3010,243.0,24847,panyu,97.8,3,2,东,1,7
3011,143.0,21667,panyu,66,2,1,西,0,32
3012,128.0,22211,panyu,57.63,2,1,南,1,18
3013,166.0,24740,panyu,67.1,3,2,北,1,4
3014,98.0,17819,panyu,55,3,1,南,1,7
3015,83.0,18937,panyu,43.83,1,1,东,0,8
3016,90.0,19651,panyu,45.8,2,1,南,1,5
3017,125.0,16109,panyu,77.6,3,2,南,0,6
3018,270.0,30721,panyu,87.89,2,2,东,1,5
3019,170.0,20657,panyu,82.3,2,2,东,0,6
3020,186.0,23367,panyu,79.6,2,2,东,0,28
3021,365.0,37467,panyu,97.42,3,2,西,1,33
3022,375.0,39608,panyu,94.68,3,1,南,1,35
3023,348.0,35799,panyu,97.21,3,1,东,1,23
3024,223.0,21835,panyu,102.13,3,1,北,1,9
3025,275.0,19785,panyu,139,4,2,北,1,6
3026,240.0,24187,panyu,99.23,2,2,南,1,11
3027,116.0,20316,panyu,57.1,2,1,西,0,7
3028,720.0,28459,panyu,253,4,2,南,毛坯,37
3029,192.0,27626,panyu,69.5,2,1,南,0,7
3030,165.0,20122,panyu,82,3,1,东,1,7
3031,248.0,30808,panyu,80.5,3,2,东,1,25
3032,196.0,28824,panyu,68,2,2,东,0,7
3033,170.0,18459,panyu,92.1,3,2,南,1,6
3034,210.0,22802,panyu,92.1,3,2,南,0,7
3035,115.0,16643,panyu,69.1,2,1,东,0,7
3036,245.0,26179,panyu,93.59,3,2,西,1,22
3037,193.0,21565,panyu,89.5,3,2,西,0,9
3038,210.0,23298,panyu,90.14,3,2,北,1,6
3039,158.0,28428,baiyun,55.58,2,1,南,0,9
3040,206.0,31076,baiyun,66.29,2,1,东,0,7
3041,218.0,34315,baiyun,63.53,3,2,西,1,9
3042,460.0,46668,baiyun,98.57,5,2,南,1,32
3043,295.0,38573,baiyun,76.48,2,2,西,1,17
3044,279.0,31219,baiyun,89.37,3,2,东,0,9
3045,208.0,25556,baiyun,81.39,3,1,南,1,9
3046,235.0,33405,baiyun,70.35,3,2,南,1,9
3047,215.0,32557,baiyun,66.04,2,1,西,1,11
3048,208.0,29075,baiyun,71.54,2,1,南,0,14
3049,205.0,27949,baiyun,73.35,3,1,东,0,4
3050,214.0,28469,baiyun,75.17,3,2,北,0,11
3051,320.0,33355,baiyun,95.94,3,1,南,1,11
3052,235.0,29164,baiyun,80.58,3,1,东,1,33
3053,100.0,26940,baiyun,37.12,1,1,西,1,15
3054,330.0,47414,baiyun,69.6,2,1,西,1,18
3055,75.0,25997,baiyun,28.85,1,1,南,其他,7
3056,159.0,23831,baiyun,66.72,2,1,东,1,6
3057,160.0,27018,baiyun,59.22,2,2,北,1,9
3058,75.0,13280,baiyun,56.48,2,1,东,0,9
3059,60.0,24000,baiyun,25,1,0,东,1,9
3060,85.0,27376,baiyun,31.05,1,1,东,1,7
3061,250.0,24916,baiyun,100.34,3,1,东,1,17
3062,193.0,29725,baiyun,64.93,3,1,南,1,9
3063,330.0,37758,baiyun,87.4,2,2,北,1,30
3064,470.0,42650,baiyun,110.2,3,2,东,1,11
3065,180.0,29374,baiyun,61.28,2,1,东,0,9
3066,85.0,20239,baiyun,42,1,1,南,0,8
3067,78.0,27621,baiyun,28.24,1,0,东,0,9
3068,96.0,27778,baiyun,34.56,1,0,东,0,15
3069,550.0,68264,huangpu,80.57,3,2,东,1,31
3070,298.0,48456,huangpu,61.5,2,1,东,0,8
3071,475.0,50043,huangpu,94.92,3,2,东,1,31
3072,230.0,56098,huangpu,41,2,2,南,1,9
3073,198.0,28074,huangpu,70.53,2,2,南,1,5
3074,285.0,36348,huangpu,78.41,2,1,南,1,24
3075,257.0,37728,huangpu,68.12,2,2,北,0,32
3076,192.0,23617,huangpu,81.3,2,1,东,1,28
3077,180.0,45651,huangpu,39.43,1,1,东,1,8
3078,310.0,35686,huangpu,86.87,3,2,南,0,9
3079,328.0,32768,huangpu,100.1,4,2,南,1,2
3080,190.0,24341,huangpu,78.06,2,2,北,毛坯,11
3081,255.0,30350,huangpu,84.02,3,2,西,1,25
3082,410.0,33812,huangpu,121.26,3,2,南,1,28
3083,615.0,56542,huangpu,108.77,3,2,东,0,31
3084,220.0,31564,huangpu,69.7,2,1,东,0,9
3085,163.0,21590,huangpu,75.5,2,1,南,0,12
3086,145.0,25174,huangpu,57.6,2,2,北,1,5
3087,243.0,36964,huangpu,65.74,2,1,西,1,11
3088,158.0,19775,huangpu,79.9,2,2,东,1,17
3089,260.0,31914,huangpu,81.47,2,1,西,0,11
3090,248.0,34891,huangpu,71.08,2,1,南,1,7
3091,285.0,31551,huangpu,90.33,3,2,西,1,9
3092,390.0,42549,huangpu,91.66,3,1,南,1,25
3093,515.0,56594,huangpu,91,3,2,西,1,29
3094,212.0,26904,huangpu,78.8,2,2,北,1,21
3095,257.0,54140,huangpu,47.47,3,1,北,1,7
3096,127.0,13741,huangpu,92.43,3,2,东,1,16
3097,309.0,46932,huangpu,65.84,2,2,北,1,18
3098,215.0,23421,huangpu,91.8,2,1,南,0,14
3099,129.0,14371,conghua,89.77,3,2,东,0,6
3100,95.0,11877,conghua,79.99,2,2,南,毛坯,12
3101,100.0,13527,conghua,73.93,2,2,东,毛坯,6
3102,105.0,14725,conghua,71.31,2,2,东,1,18
3103,65.0,8493,conghua,76.54,2,1,东,1,16
3104,100.0,10153,conghua,98.5,3,2,东,毛坯,11
3105,85.0,9012,conghua,94.32,2,1,北,0,8
3106,85.0,10120,conghua,84,2,2,西,毛坯,9
3107,168.0,18335,conghua,91.63,2,2,南,毛坯,18
3108,135.0,14710,conghua,91.78,3,2,东,1,6
3109,105.0,10283,conghua,102.12,3,2,东,毛坯,16
3110,138.0,11490,conghua,120.11,3,2,南,1,18
3111,113.0,13490,conghua,83.77,2,1,南,毛坯,10
3112,125.0,10787,conghua,115.89,3,2,南,0,9
3113,160.0,14628,conghua,109.38,3,2,南,毛坯,9
3114,138.0,15185,conghua,90.88,2,2,西,毛坯,17
3115,150.0,16936,conghua,88.57,2,2,南,毛坯,12
3116,145.0,14436,conghua,100.45,3,2,东,毛坯,10
3117,130.0,14305,conghua,90.88,2,2,南,1,17
3118,142.0,13776,conghua,103.08,3,2,东,0,6
3119,110.0,12942,conghua,85,2,2,南,1,17
3120,100.0,11634,conghua,85.96,2,2,东,毛坯,8
3121,128.0,12593,conghua,101.65,3,2,东,毛坯,17
3122,150.0,16614,conghua,90.29,3,2,西,0,23
3123,122.0,12002,conghua,101.65,3,2,北,毛坯,17
3124,114.0,13775,conghua,82.76,2,1,西,毛坯,17
3125,86.5,10507,conghua,82.33,2,1,东,1,18
3126,220.0,14505,conghua,151.68,4,2,北,1,15
3127,115.0,15092,conghua,76.2,2,2,东,毛坯,18
3128,240.0,17168,conghua,139.8,4,2,南,毛坯,23
3129,172.0,16985,zengcheng,101.27,3,2,西,0,7
3130,230.0,19257,zengcheng,119.44,3,2,南,1,32
3131,195.0,24668,zengcheng,79.05,2,1,南,1,18
3132,235.0,24792,zengcheng,94.79,3,2,西,1,6
3133,145.0,15861,zengcheng,91.42,2,2,南,1,6
3134,68.0,15434,zengcheng,44.06,1,0,南,1,11
3135,130.0,15810,zengcheng,82.23,2,1,西,1,19
3136,155.0,22143,zengcheng,70,2,2,北,1,26
3137,125.0,16938,zengcheng,73.8,2,1,东,1,14
3138,210.0,20929,zengcheng,100.34,3,1,东,毛坯,30
3139,163.0,18186,zengcheng,89.63,3,1,北,1,15
3140,125.0,16387,zengcheng,76.28,2,2,北,0,7
3141,88.0,10614,zengcheng,82.91,2,2,北,1,6
3142,164.0,18506,zengcheng,88.62,3,2,南,1,18
3143,119.0,14864,zengcheng,80.06,2,2,南,毛坯,11
3144,168.0,19535,zengcheng,86,2,2,南,毛坯,25
3145,96.0,16587,zengcheng,57.88,2,1,东,0,12
3146,116.0,16940,zengcheng,68.48,3,1,南,0,6
3147,132.0,14129,zengcheng,93.43,3,2,西,1,26
3148,105.0,14321,zengcheng,73.32,2,2,北,毛坯,31
3149,185.0,16761,zengcheng,110.38,3,2,南,1,6
3150,165.0,17539,zengcheng,94.08,3,2,南,1,24
3151,150.0,16405,zengcheng,91.44,3,2,南,1,25
3152,133.0,12091,zengcheng,110,3,2,南,1,32
3153,142.0,14025,zengcheng,101.25,3,2,东,毛坯,31
3154,130.0,16502,zengcheng,78.78,2,1,南,毛坯,25
3155,141.0,17525,zengcheng,80.46,2,2,南,1,7
3156,218.0,20089,zengcheng,108.52,4,2,南,1,13
3157,158.0,17401,zengcheng,90.8,2,2,南,0,32
3158,177.0,17138,zengcheng,103.28,3,2,东,毛坯,18
3159,550.0,68264,huadu,80.57,3,2,东,1,31
3160,298.0,48456,huadu,61.5,2,1,东,0,8
3161,475.0,50043,huadu,94.92,3,2,东,1,31
3162,230.0,56098,huadu,41,2,2,南,1,9
3163,198.0,28074,huadu,70.53,2,2,南,1,5
3164,285.0,36348,huadu,78.41,2,1,南,1,24
3165,257.0,37728,huadu,68.12,2,2,北,0,32
3166,192.0,23617,huadu,81.3,2,1,东,1,28
3167,180.0,45651,huadu,39.43,1,1,东,1,8
3168,310.0,35686,huadu,86.87,3,2,南,0,9
3169,328.0,32768,huadu,100.1,4,2,南,1,2
3170,190.0,24341,huadu,78.06,2,2,北,毛坯,11
3171,255.0,30350,huadu,84.02,3,2,西,1,25
3172,410.0,33812,huadu,121.26,3,2,南,1,28
3173,615.0,56542,huadu,108.77,3,2,东,0,31
3174,220.0,31564,huadu,69.7,2,1,东,0,9
3175,163.0,21590,huadu,75.5,2,1,南,0,12
3176,145.0,25174,huadu,57.6,2,2,北,1,5
3177,243.0,36964,huadu,65.74,2,1,西,1,11
3178,158.0,19775,huadu,79.9,2,2,东,1,17
3179,260.0,31914,huadu,81.47,2,1,西,0,11
3180,248.0,34891,huadu,71.08,2,1,南,1,7
3181,285.0,31551,huadu,90.33,3,2,西,1,9
3182,390.0,42549,huadu,91.66,3,1,南,1,25
3183,515.0,56594,huadu,91,3,2,西,1,29
3184,212.0,26904,huadu,78.8,2,2,北,1,21
3185,257.0,54140,huadu,47.47,3,1,北,1,7
3186,127.0,13741,huadu,92.43,3,2,东,1,16
3187,309.0,46932,huadu,65.84,2,2,北,1,18
3188,215.0,23421,huadu,91.8,2,1,南,0,14
3189,140.0,11476,nansha,122,2,2,东,其他,12
3190,179.0,22949,nansha,78,2,2,东,其他,18
3191,176.0,22089,nansha,79.68,2,2,北,其他,18
3192,161.0,23334,nansha,69,3,2,北,1,22
3193,123.0,17734,nansha,69.36,2,1,南,0,6
3194,183.0,20893,nansha,87.59,2,2,东,1,31
3195,153.0,17904,nansha,85.46,2,1,东,1,18
3196,165.0,22124,nansha,74.58,2,2,南,其他,18
3197,300.0,23276,nansha,128.89,2,2,南,1,24
3198,275.0,23071,nansha,119.2,3,2,南,0,18
3199,155.0,20233,nansha,76.61,2,2,南,0,26
3200,335.0,16263,nansha,206,4,2,南,毛坯,18
3201,162.0,19971,nansha,81.12,2,2,东,毛坯,11
3202,290.0,23388,nansha,124,3,2,南,0,18
3203,230.0,18494,nansha,124.37,3,2,南,1,9
3204,235.0,24227,nansha,97,3,2,南,1,32
3205,160.0,15364,nansha,104.14,3,2,北,毛坯,18
3206,280.0,21471,nansha,130.41,3,2,南,毛坯,18
3207,302.0,22556,nansha,133.89,3,1,南,毛坯,18
3208,190.0,21817,nansha,87.09,2,2,南,1,31
3209,220.0,25472,nansha,86.37,3,2,北,1,11
3210,215.0,19752,nansha,108.85,3,2,东,0,11
3211,150.0,15423,nansha,97.26,3,2,西,毛坯,13
3212,298.0,19571,nansha,152.27,4,2,南,1,12
3213,365.0,29168,nansha,125.14,3,2,东,毛坯,33
3214,215.0,26765,nansha,80.33,2,2,西,1,30
3215,240.0,21920,nansha,109.49,3,2,南,1,18
3216,210.0,18293,nansha,114.8,3,2,东,1,18
3217,268.0,18649,nansha,143.71,3,2,西,1,18
3218,238.0,19867,nansha,119.8,3,2,南,毛坯,31
3219,230.0,25275,nanhai,91,3,2,西,其他,26
3220,115.0,14417,nanhai,79.77,2,1,北,0,8
3221,380.0,23750,nanhai,160,4,2,东,1,31
3222,135.0,15067,nanhai,89.6,3,2,南,0,9
3223,300.0,21979,nanhai,136.5,3,2,南,1,22
3224,360.0,20000,nanhai,180,4,2,南,0,5
3225,135.0,17074,nanhai,79.07,3,2,南,0,8
3226,250.0,26316,nanhai,95,3,2,南,1,33
3227,230.0,25843,nanhai,89,3,2,东,0,6
3228,155.0,19872,nanhai,78,3,1,东,1,14
3229,250.0,24039,nanhai,104,3,2,西,1,33
3230,320.0,25600,nanhai,125,3,2,东,1,33
3231,240.0,27580,nanhai,87.02,3,2,东,1,45
3232,230.0,14544,nanhai,158.15,4,2,南,1,8
3233,330.0,30410,nanhai,108.52,5,2,东,1,6
3234,260.0,28666,nanhai,90.7,3,2,东,1,45
3235,120.0,15926,nanhai,75.35,2,1,南,0,7
3236,500.0,29060,nanhai,172.06,4,2,南,1,45
3237,350.0,25271,nanhai,138.5,3,2,东,1,31
3238,170.0,24117,nanhai,70.49,2,2,东,1,16
3239,250.0,21740,nanhai,115,3,2,东,0,21
3240,435.0,24577,nanhai,177,4,2,东,1,31
3241,580.0,28713,nanhai,202,4,2,东,0,31
3242,400.0,25000,nanhai,160,4,2,东,1,31
3243,650.0,23637,nanhai,275,5,2,东,1,31
3244,580.0,27885,nanhai,208,4,2,南,1,31
3245,420.0,26583,nanhai,158,4,2,东,1,31
3246,410.0,28473,nanhai,144,4,2,东,1,33
3247,560.0,28427,nanhai,197,4,2,东,1,33
3248,398.0,28262,nanhai,140.83,4,2,西,1,33
3249,130.0,36002,tianhe,36.11,1,0,西,0,26
3250,365.0,81238,tianhe,44.93,1,0,东,1,43
3251,1525.0,67760,tianhe,225.06,4,2,东,1,44
3252,268.0,65239,tianhe,41.08,1,1,南,0,30
3253,295.0,68605,tianhe,43,1,1,西,1,30
3254,520.0,53531,tianhe,97.14,3,1,北,0,31
3255,208.0,42632,tianhe,48.79,1,1,东,0,9
3256,260.0,44605,tianhe,58.29,3,1,南,0,5
3257,330.0,43422,tianhe,76,1,1,北,0,28
3258,338.0,41220,tianhe,82,3,2,南,0,18
3259,178.0,40473,tianhe,43.98,1,0,西,1,21
3260,340.0,50000,tianhe,68,2,1,东,1,15
3261,190.0,32759,tianhe,58,2,2,南,1,9
3262,295.0,44189,tianhe,66.76,2,1,北,0,18
3263,180.0,29831,tianhe,60.34,2,1,西,1,9
3264,172.0,29661,tianhe,57.99,2,1,南,0,9
3265,620.0,40638,tianhe,152.57,4,2,北,1,13
3266,325.0,44176,tianhe,73.57,2,1,东,0,8
3267,166.0,25091,tianhe,66.16,2,1,南,0,7
3268,245.0,34123,tianhe,71.8,2,2,南,0,9
3269,290.0,44047,tianhe,65.84,2,2,南,0,18
3270,288.0,45212,tianhe,63.7,2,1,西,1,26
3271,610.0,54213,tianhe,112.52,3,1,南,1,38
3272,210.0,27014,tianhe,77.74,3,2,东,0,9
3273,450.0,45455,tianhe,99,3,2,东,1,25
3274,178.0,31617,tianhe,56.3,2,1,西,0,10
3275,342.0,43237,tianhe,79.1,2,1,北,0,13
3276,200.0,26379,tianhe,75.82,3,2,南,毛坯,5
3277,218.0,46383,tianhe,47,1,1,北,1,19
3278,290.0,35479,tianhe,81.74,2,2,北,0,7
3279,390.0,42858,yuexiu,91,3,1,东,其他,7
3280,570.0,54142,yuexiu,105.28,3,1,东,其他,9
3281,178.0,26639,yuexiu,66.82,2,1,东,其他,9
3282,338.0,45726,yuexiu,73.92,3,1,南,其他,9
3283,480.0,64000,yuexiu,75,2,2,南,0,9
3284,760.0,91832,yuexiu,82.76,2,1,南,1,33
3285,435.0,58864,yuexiu,73.9,3,2,南,1,19
3286,290.0,54987,yuexiu,52.74,2,1,南,0,8
3287,410.0,44508,yuexiu,92.12,2,1,东,0,24
3288,380.0,55883,yuexiu,68,2,1,东,0,30
3289,345.0,37908,yuexiu,91.01,3,2,南,0,8
3290,270.0,42493,yuexiu,63.54,3,1,南,1,6
3291,245.0,48477,yuexiu,50.54,2,1,南,1,9
3292,525.0,56349,yuexiu,93.17,2,1,东,0,32
3293,1515.0,107174,yuexiu,141.36,3,2,南,1,35
3294,555.0,48869,yuexiu,113.57,3,1,东,1,26
3295,580.0,38128,yuexiu,152.12,4,2,南,其他,36
3296,1720.0,92186,yuexiu,186.58,4,2,南,1,31
3297,629.0,50104,yuexiu,125.54,3,2,东,1,32
3298,600.0,69752,yuexiu,86.02,2,1,东,0,28
3299,510.0,46343,yuexiu,110.05,4,2,东,0,9
3300,928.0,66225,yuexiu,140.13,4,2,东,0,28
3301,550.0,56272,yuexiu,97.74,4,1,南,0,9
3302,400.0,43716,yuexiu,91.5,3,1,南,0,7
3303,750.0,79123,yuexiu,94.79,3,1,东,其他,9
3304,330.0,57342,yuexiu,57.55,3,1,南,0,7
3305,570.0,69811,yuexiu,81.65,3,1,南,1,28
3306,450.0,63345,yuexiu,71.04,3,1,南,其他,19
3307,480.0,53381,yuexiu,89.92,3,2,东,0,9
3308,510.0,56473,yuexiu,90.31,3,1,东,其他,9
3309,180.0,24540,liwan,73.35,2,2,西,0,9
3310,278.0,33833,liwan,82.17,3,1,南,1,9
3311,310.0,32694,liwan,94.82,3,1,东,其他,9
3312,360.0,56330,liwan,63.91,2,1,西,其他,32
3313,198.0,44000,liwan,45,2,1,西,1,3
3314,300.0,36572,liwan,82.03,3,2,西,0,23
3315,260.0,35457,liwan,73.33,2,1,东,其他,9
3316,380.0,43519,liwan,87.32,3,1,南,1,13
3317,147.0,27451,liwan,53.55,2,1,南,其他,6
3318,270.0,33097,liwan,81.58,2,2,西,其他,32
3319,320.0,34513,liwan,92.72,3,2,北,1,32
3320,427.0,41921,liwan,101.86,3,2,北,其他,28
3321,450.0,51910,liwan,86.69,3,1,东,0,32
3322,385.0,40100,liwan,96.01,3,2,西,0,37
3323,1396.5,55000,liwan,253.9,5,2,西,毛坯,49
3324,183.0,29441,liwan,62.16,2,2,南,0,9
3325,422.0,45377,liwan,93,3,1,南,1,32
3326,270.0,25910,liwan,104.21,3,2,西,0,22
3327,210.0,30951,liwan,67.85,2,1,南,0,8
3328,272.0,26154,liwan,104,3,1,西,0,22
3329,340.0,50000,liwan,68,3,2,东,1,17
3330,360.0,38544,liwan,93.4,3,2,东,1,23
3331,358.0,49122,liwan,72.88,3,1,南,0,15
3332,195.0,32604,liwan,59.81,2,1,东,0,9
3333,323.0,41905,liwan,77.08,2,1,西,1,34
3334,330.0,36578,liwan,90.22,5,2,南,0,22
3335,290.0,20310,liwan,142.79,3,2,东,0,9
3336,650.0,42860,liwan,151.66,4,2,西,其他,26
3337,245.0,28482,liwan,86.02,3,2,南,1,9
3338,215.0,25197,liwan,85.33,3,1,南,0,9
3339,117.0,28180,haizhu,41.52,1,1,北,1,9
3340,298.0,46592,haizhu,63.96,2,1,南,1,9
3341,150.0,29703,haizhu,50.5,2,1,西,1,9
3342,161.0,44636,haizhu,36.07,1,0,南,1,32
3343,126.0,36907,haizhu,34.14,1,1,东,0,15
3344,315.0,44523,haizhu,70.75,2,2,南,1,19
3345,285.0,40392,haizhu,70.56,2,2,南,0,31
3346,470.0,50016,haizhu,93.97,3,1,南,0,32
3347,183.0,34864,haizhu,52.49,1,0,西,1,30
3348,122.0,26831,haizhu,45.47,2,1,东,0,9
3349,670.0,60799,haizhu,110.2,3,2,北,1,32
3350,223.0,35047,haizhu,63.63,2,1,东,0,22
3351,217.0,29969,haizhu,72.41,2,1,北,0,9
3352,330.0,34639,haizhu,95.27,3,1,西,0,33
3353,480.0,38968,haizhu,123.18,3,1,东,1,32
3354,600.0,44777,haizhu,134,2,1,北,1,32
3355,850.0,57659,haizhu,147.42,4,2,东,1,35
3356,310.0,33485,haizhu,92.58,3,1,南,1,9
3357,878.0,59728,haizhu,147,4,2,南,1,30
3358,270.0,35350,haizhu,76.38,2,1,南,0,8
3359,255.0,33793,haizhu,75.46,2,2,西,0,22
3360,233.0,33891,haizhu,68.75,2,1,西,1,9
3361,247.0,53498,haizhu,46.17,1,1,西,1,28
3362,210.0,34971,haizhu,60.05,2,1,西,0,9
3363,158.0,35763,haizhu,44.18,2,1,南,1,6
3364,92.0,26909,haizhu,34.19,1,1,南,0,8
3365,470.0,55295,haizhu,85,2,2,东,0,34
3366,232.0,34982,haizhu,66.32,2,2,南,1,15
3367,273.0,37781,haizhu,72.26,2,2,北,0,17
3368,120.0,31924,haizhu,37.59,2,1,东,0,9
3369,160.0,22969,panyu,69.66,3,1,南,1,8
3370,485.0,34693,panyu,139.8,3,2,南,1,9
3371,245.0,26631,panyu,92,3,2,北,1,6
3372,253.0,27833,panyu,90.9,3,2,西,0,6
3373,235.0,22046,panyu,106.6,4,2,南,1,16
3374,350.0,34361,panyu,101.86,3,2,西,1,23
3375,220.0,24678,panyu,89.15,3,2,东,1,6
3376,220.0,30718,panyu,71.62,3,1,东,1,7
3377,286.0,35573,panyu,80.4,2,2,北,1,23
3378,525.0,27457,panyu,191.21,4,2,北,毛坯,32
3379,248.0,28182,panyu,88,3,2,东,0,6
3380,186.0,20119,panyu,92.45,3,2,南,0,9
3381,179.0,30599,panyu,58.5,2,1,东,1,6
3382,138.0,21905,panyu,63,2,2,南,0,5
3383,224.0,28623,panyu,78.26,2,1,东,1,18
3384,103.0,17202,panyu,59.88,2,1,南,0,7
3385,171.0,25000,panyu,68.4,2,2,东,0,7
3386,103.0,14736,panyu,69.9,3,1,南,0,8
3387,105.0,17185,panyu,61.1,2,2,南,0,7
3388,108.0,15930,panyu,67.8,3,1,东,1,7
3389,153.0,29424,panyu,52,2,2,北,1,6
3390,180.0,25281,panyu,71.2,2,2,西,0,6
3391,129.0,15984,panyu,80.71,3,1,南,0,8
3392,205.0,23700,panyu,86.5,3,2,北,0,6
3393,180.0,24897,panyu,72.3,2,2,东,1,27
3394,123.0,25294,panyu,48.63,1,1,南,1,11
3395,175.0,28926,panyu,60.5,2,2,北,1,7
3396,91.0,16456,panyu,55.3,2,1,南,0,5
3397,195.0,20271,panyu,96.2,3,2,南,0,6
3398,125.0,16123,panyu,77.53,2,1,南,0,7
3399,130.0,30051,baiyun,43.26,1,1,东,0,18
3400,220.0,28834,baiyun,76.3,3,1,南,1,13
3401,185.0,30834,baiyun,60,2,1,东,1,11
3402,178.0,38730,baiyun,45.96,1,1,东,0,7
3403,80.0,17890,baiyun,44.72,1,1,南,0,5
3404,360.0,39930,baiyun,90.16,3,2,东,1,13
3405,303.0,40969,baiyun,73.96,2,2,南,1,9
3406,300.0,39537,baiyun,75.88,2,1,北,0,18
3407,163.0,23009,baiyun,70.84,3,2,北,0,10
3408,180.0,37579,baiyun,47.9,1,1,北,1,9
3409,90.0,23848,baiyun,37.74,2,1,北,0,7
3410,452.5,45837,baiyun,98.72,4,2,西,1,17
3411,272.0,37810,baiyun,71.94,2,2,西,0,18
3412,235.0,34559,baiyun,68,2,2,东,0,15
3413,250.0,30623,baiyun,81.64,2,1,北,0,12
3414,310.0,39708,baiyun,78.07,2,1,北,0,12
3415,410.0,40327,baiyun,101.67,3,2,东,1,11
3416,130.0,23315,baiyun,55.76,2,2,南,0,5
3417,244.0,30292,baiyun,80.55,2,1,南,1,15
3418,135.0,28308,baiyun,47.69,1,1,西,1,7
3419,208.0,25064,baiyun,82.99,2,2,南,0,15
3420,196.0,30625,baiyun,64,2,1,东,1,32
3421,197.0,22644,baiyun,87,3,1,北,0,13
3422,52.0,14322,baiyun,36.31,1,1,北,1,8
3423,170.0,25907,baiyun,65.62,3,1,东,1,9
3424,230.0,30708,baiyun,74.9,2,1,南,0,9
3425,195.0,36388,baiyun,53.59,1,1,西,1,9
3426,310.0,35955,baiyun,86.22,3,2,东,0,9
3427,63.0,21015,baiyun,29.98,1,1,南,0,9
3428,230.0,35051,baiyun,65.62,2,1,东,0,18
3429,125.0,24956,huangpu,50.09,2,1,北,0,9
3430,225.0,27507,huangpu,81.8,3,2,南,0,7
3431,235.0,34784,huangpu,67.56,2,1,东,1,7
3432,495.0,64420,huangpu,76.84,3,1,南,1,9
3433,105.0,25610,huangpu,41,1,1,南,0,16
3434,285.0,59375,huangpu,48,2,1,北,1,18
